"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Materials/M_Black.M_Black","49","14","1","1","16.742746","0","118"
"/Game/LowPolyInterior/Materials/M_LowPolyInterior_Glass.M_LowPolyInterior_Glass","49","31","5","1","116.913925","0","152"
"/Game/Levels/Levels/Kitchen/KitchenLevel/Storage.Storage","49","14","1","1","16.641600","0","118"
"/Game/Levels/Levels/Kitchen/KitchenLevel/Props.Props","49","14","1","1","16.773975","0","118"
"/Game/Levels/Levels/Kitchen/KitchenLevel/NewMaterial.NewMaterial","49","14","1","1","25.456923","0","118"
"/Game/Levels/Levels/Kitchen/KitchenLevel/Grey.Grey","49","23","1","1","27.576138","0","282"
"/Game/Blueprints/Pickupables/Cores/Prototype_Cores/Material.Material","49","14","5","1","0.000000","0","41"
"/Game/Blueprints/Cells/M_CellGlow.M_CellGlow","49","14","1","1","16.151833","0","118"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","4","1","1","2.584573","0","13"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","30","1","1","20.226234","0","527"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","35","1","1","42.939720","0","625"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","23","1","1","31.097910","0","298"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","35","1","1","49.084579","0","645"
